PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Yates, M; Youniss, J				Yates, M; Youniss, J			Community service and political-moral identity in adolescents	JOURNAL OF RESEARCH ON ADOLESCENCE												This article presents a theoretical framework for understanding how community service affords opportunities for stimulating identity development in adolescents. Drawing on Erikson's (1968) writings, which stressed the socio-historical component of identity, we used Luckmann's (1991) scheme for parsing narratives into levels of transcendent identification. The narratives came from reflective essays of 132 Black parochial high school juniors who worked at a soup kitchen for the homeless as part of a school-based community service program. The majority of essays written at Time 1 (57.8%) and Time 2 (62.5%) could be scored at levels designated from ''little'' to ''bigger'' levels, and students who made transcendent statements at Time 1 and Time 2 tended to make ''higher'' level statements at Time 2 (z = 2.07, p < .05), thus suggesting developmental change. The results support the view that service experience can stimulate reflection on society's political organization and moral order.																			1050-8392						1996	6	3					271	284																WOS:A1996UZ37100002
J	Zhao, Y; Liang, KX; Qu, DY; He, YH; Ren, YZ; Chi, XL				Zhao, Yue; Liang, Kaixin; Qu, Diyang; He, Yunhan; Ren, Yizhen; Chi, Xinli			Unraveling depressive symptom networks: A three-year longitudinal study among Chinese junior high school adolescents	JOURNAL OF RESEARCH ON ADOLESCENCE												Adolescence is the peak period for the occurrence of mental health issues, particularly in the stage of junior high school. Depressive symptoms are among the most frequently experienced psychological problems. However, little is known about the symptom-level interaction features of depressive symptoms and the roles of different symptoms across the junior high school stage. To address these gaps, this study conducted a three-year longitudinal study that recruited 1301 Chinese junior high school adolescents (48.2% females; mean age = 12.46 +/- 0.62, ranging from 11 to 14 in the first year). The Center for Epidemiological Studies Depression Scale was used to assess depressive symptoms. The regularized partial correlation network and the cross-lagged panel network models were used to explore the symptom-level interaction pattern. In regularized partial correlation networks, "I felt depressed" was a stable central symptom throughout the junior high school stage. Besides, "I felt lonely" and "I felt that people disliked me" were the other central symptoms in grade 7 and grade 8, and "I felt everything I did was an effort" played a central role in grade 9. Within cross-lagged panel networks, "I felt that people disliked me" and "I felt hopeless about the future" had important effects on predicting other depressive symptoms from grade 7 to 8 and from grade 8 to 9. By investigating the longitudinal interaction patterns of depressive symptoms among junior high school adolescents, the current study identifies core symptoms that could be potential prevention or intervention targets and provides a novel insight for understanding depressive symptoms during adolescence in depth.																			1050-8392	1532-7795				2024 NOV 25	2024										10.1111/jora.13040	http://dx.doi.org/10.1111/jora.13040		NOV 2024						39582479					WOS:001362084600001
J	Murry, VM				Murry, Velma McBride			Seizing the moments and lessons learned from the global response to COVID-19 pandemic: Creating a platform to shape the scientific and public discourse of research on adolescence	JOURNAL OF RESEARCH ON ADOLESCENCE												COVID-19 response offers a model to guide research and preventive interventions targeting adolescents, their families, and communities. My 2022 SRA Presidential Address posed: What if the COVID-19 Response Served as a Guidepost for Future Research on Adolescence? Solution versus Problem-Focused Agenda. Several "pandemics" were already underway, emerging from historic and contemporary events that threaten the safety and survival of human lives. The Multi-Transgenerational Life Course Theoretical model was selected to demonstrate pathways through which the transmission of generational exposure to crisis and trauma impact adolescents' developmental trajectories. Recommendations to inform and guide an adolescent research rapid response agenda are proposed minds to advance equity and social justice can become realities.						Murry, Velma/0000-0003-2663-2738													1050-8392	1532-7795				2024 OCT 1	2024										10.1111/jora.13020	http://dx.doi.org/10.1111/jora.13020		OCT 2024						39351879					WOS:001325663100001
J	McLoughlin, S; Kristjánsson, K				McLoughlin, Shane; Kristjansson, Kristjan			Virtues as protective factors for adolescent mental health	JOURNAL OF RESEARCH ON ADOLESCENCE												This paper explores the decline in adolescent mental health and the weakening of traditional moral frameworks, positing education in the virtues as protective of mental health due to the intrinsic link between moral/existential wellbeing and psychological health. By integrating character education into school curricula, a continuous "dosage" of moral guidance may be an optimal way to ensure a gradual and ever-clearer articulation of a life worth living and how to live well. The paper critiques popular clinical and positive psychological approaches to promoting wellbeing, which often miss the existential and moral dimensions of adolescent growth. The conclusion emphasizes the need for integrating moral education into mental health interventions to address the comprehensive existential and moral dimensions of adolescent development. This paper advocates for a proactive character developmental model that nurtures moral and existential growth, recognizing challenges with virtue and meta-virtue development as integral to personal and moral evolution, and enhancing the moral and psychological fortitude of adolescents.					McLoughlin, Shane/AAL-2587-2020	McLoughlin, Shane/0000-0002-2354-5439													1050-8392	1532-7795				2024 JUL 19	2024										10.1111/jora.13004	http://dx.doi.org/10.1111/jora.13004		JUL 2024						39032006					WOS:001272217000001
J	Staff, J; Mortimer, JT				Staff, Jeremy; Mortimer, Jeylan T.			Taking the long view of adolescent work quality	JOURNAL OF RESEARCH ON ADOLESCENCE												Following Schulenberg's research on teenage employment and vocational development, we ask to what extent do job dimensions reflecting the quality of work experience during mid-adolescence (e.g., work stress, autonomy, learning and advancement opportunities, hourly pay, wage satisfaction, and work hours) predict the same work experiences during the ensuing occupational career? Using longitudinal data from the Youth Development Study (N = 711 individuals over 3164 occasions), and hybrid panel models to control for unobserved time-stable selection influences, we find a high level of continuity of work quality from adolescence to mid-life. Multiple dimensions of adolescent work quality are associated with the same dimensions of work quality in adulthood, even after controlling for educational attainment and other time-varying adult confounders.																			1050-8392	1532-7795				2024 FEB 10	2024										10.1111/jora.12915	http://dx.doi.org/10.1111/jora.12915		FEB 2024						38339850					WOS:001159829500001
J	Ding, XC; Zhang, W; Ooi, LL; Coplan, RJ; Zhu, XY; Sang, B				Ding, Xuechen; Zhang, Wen; Ooi, Laura L.; Coplan, Robert J.; Zhu, Xinyi; Sang, Biao			Relations between social withdrawal subtypes and socio-emotional adjustment among Chinese children and early adolescents	JOURNAL OF RESEARCH ON ADOLESCENCE												The aim of the present study was to compare the relations between subtypes of social withdrawal and socio-emotional adjustment in Chinese children and early adolescents. Participants included 571 children (M-age = 9.62 years) and 345 adolescents M-age = 12.12 years) in mainland China. Social withdrawal subtypes (i.e., shyness, unsociability, social avoidance) and indices of socio-emotional adjustment were assessed via self-reports, peer nominations, and teacher ratings. Shyness tended to be more strongly associated with emotional maladjustment in early adolescence, whereas unsociability was more strongly associated with socio-emotional difficulties in childhood. For social avoidance, associations with indices of negative adjustment (i.e., social anxiety, emotional symptoms, peer problems) were stronger in childhood, however, associations with indices of positive adjustment (i.e., life satisfaction, well-being) were stronger in early adolescence.					Ding, Xuechen/AGD-2458-2022	Ding, Xuechen/0000-0002-2271-2506													1050-8392	1532-7795				SEP	2023	33	3					774	785		10.1111/jora.12837	http://dx.doi.org/10.1111/jora.12837		FEB 2023						36751032					WOS:000931670500001
J	Cobb, CL; Martínez, CR 				Cobb, Cory L.; Martinez, Charles R., Jr.			Correlates of Alcohol Use Likelihood for Latino Immigrant Youth in an Emerging Context	JOURNAL OF RESEARCH ON ADOLESCENCE												Using a three-wave prospective longitudinal design spanning 3 years, we assessed alcohol use likelihood trajectories and their correlates among a community sample of Latino immigrant adolescents in the emerging immigrant context of Western Oregon. Results from growth mixture modeling revealed two distinct classes: lower risk youth who reported little likelihood of alcohol use but whose trajectory was increasing, and higher risk youth who reported higher likelihood of alcohol use and whose trajectory was stable. We found significant differences between the two classes such that lower risk youth reported greater levels of Latino cultural orientation and parental monitoring, whereas higher risk youth reported greater levels of family cultural stress and delinquency. Results are discussed in terms of prior research and theory.																			1050-8392	1532-7795				MAR	2023	33	1					302	317		10.1111/jora.12805	http://dx.doi.org/10.1111/jora.12805		SEP 2022						36177803					WOS:000861748100001
J	Hagerman, MA				Hagerman, Margaret A.			Considerations for Future Research on Racial Learning Processes and White Youth	JOURNAL OF RESEARCH ON ADOLESCENCE												Studying white racial learning processes responsibly, accurately, and effectively requires scholars to build on existing empirical and theoretical work on race, racism, and whiteness across disciplines; embrace creative youth-centered qualitative methods; and remain focused on the larger purpose of this work-dismantling systems of racism and oppression. This comment explores these themes in relation to the special issue on whiteness and adolescence.																			1050-8392	1532-7795				SEP	2022	32	3			SI		943	948		10.1111/jora.12791	http://dx.doi.org/10.1111/jora.12791		AUG 2022						35946258					WOS:000837940900001
J	Waterman, EA; Wesche, R; Morris, G; Edwards, KM; Banyard, VL				Waterman, Emily A.; Wesche, Rose; Morris, Grace; Edwards, Katie M.; Banyard, Victoria L.			Prospective Associations Between Pornography Viewing and Sexual Aggression Among Adolescents	JOURNAL OF RESEARCH ON ADOLESCENCE												Adolescence is a critical period for sexuality development; this study examined prospective associations between pornography use and sexual aggression using a longitudinal study of middle and high school students surveyed five times across 3 years (mean age = 13.7 years at baseline; 53.2% female; 76.5% White; 21.0% Native American; 88.9% heterosexual). Across waves, 15.7%-29.0% of adolescents had viewed pornography in the past 6 months. Results indicated significant, reciprocal associations between pornography and sexual harassment perpetration that were stronger for male adolescents, and some significant associations between pornography use and subsequent sexual assault perpetration. Findings underscore the need to consider multiple theories of the link between pornography viewing and aggression and need for media literacy sexual education beginning in middle school.					Banyard, Victoria/AAE-1512-2020	Banyard, Victoria/0000-0002-9645-5055; Wesche, Rose/0000-0001-9759-0526; Waterman, Emily A./0000-0001-6214-223X													1050-8392	1532-7795				DEC	2022	32	4					1612	1625		10.1111/jora.12745	http://dx.doi.org/10.1111/jora.12745		MAR 2022						35294070					WOS:000769515100001
J	Das, S; Pitts, J; Arevalo, K; Cox, B; Blood, T; Hughes, D; Coulanges, V; Keryc, C; Rogers, O; Way, N				Das, Sohini; Pitts, Jessica; Arevalo, Kristina; Cox, Blair; Blood, Tessa; Hughes, Diane; Coulanges, Vallone; Keryc, Caitlin; Rogers, Onnie; Way, Niobe			Lessons of Resistance from Black Mothers to their Black Sons	JOURNAL OF RESEARCH ON ADOLESCENCE												In negotiating the anti-Black oppression, Black mothers communicate lessons of resistance in their racial socialization messages to their Black adolescent boys. We investigate whether distinct strategies of resistance for survival, characterized by individual-focused immediate strategies of resistance, and resistance for liberation, strategies of resistance that disrupt systems of anti-Black oppression rooted in furthering collective Black empowerment, are employed in Black mothers' messages to their sons. In this manuscript, we use longitudinal data of Black mothers' of adolescent boys interviews (N = 31) across three time points (6th-11th grade). Our findings indicate the presence of various strategies of resistance for survival and resistance for liberation within Black mothers' preparation for bias socialization.																			1050-8392	1532-7795				SEP	2022	32	3			SI		981	998		10.1111/jora.12740	http://dx.doi.org/10.1111/jora.12740		MAR 2022						35233875					WOS:000780022100001
J	Schwarzenthal, M; Juang, LP; Moffitt, U; Schachner, MK				Schwarzenthal, Miriam; Juang, Linda P.; Moffitt, Ursula; Schachner, Maja K.			Critical Consciousness Socialization at School: Classroom Climate, Perceived Societal Islamophobia, and Critical Action Among Adolescents	JOURNAL OF RESEARCH ON ADOLESCENCE												Schools are key contexts for the development of adolescents' critical consciousness. We explored how three dimensions of the classroom cultural diversity climate (critical consciousness, color-evasion, and multiculturalism) related to adolescents' critical reflection (i.e., perceived societal Islamophobia) and intended critical action (i.e., political activism). Our sample included adolescents experiencing high (second generation, Muslim, N = 237) versus low (non-immigrant descent, non-Muslim, N = 478) stigmatization in Germany. Multilevel analyses revealed that for both groups a critical consciousness climate, but not a color-evasive or a multicultural climate, was positively associated with perceived societal Islamophobia and intended critical action. Thus, to promote adolescents' critical consciousness, schools should go beyond emphasizing a common humanity and celebrating cultural diversity and include explicit discussions of social inequity.					Schwarzenthal, Miriam/HGV-0870-2022; Schachner, Maja/ISS-2327-2023	Juang, Linda P./0000-0002-0308-6378; Schachner, Maja/0000-0002-9388-7485; Moffitt, Ursula/0000-0003-4790-5168													1050-8392	1532-7795				DEC	2022	32	4					1452	1469		10.1111/jora.12713	http://dx.doi.org/10.1111/jora.12713		JAN 2022						35037338					WOS:000743107900001
J	Chang, L; Liu, YY; Lu, HJ; Lansford, JE; Bornstein, MH; Steinberg, L; Deater-Deckard, K; Rothenberg, WA; Skinner, AT; Dodge, KA				Chang, Lei; Liu, Yuan Yuan; Lu, Hui Jing; Lansford, Jennifer E.; Bornstein, Marc H.; Steinberg, Laurence; Deater-Deckard, Kirby; Rothenberg, W. Andrew; Skinner, Ann T.; Dodge, Kenneth A.			Slow Life History Strategies and Increases in Externalizing and Internalizing Problems During the COVID-19 Pandemic	JOURNAL OF RESEARCH ON ADOLESCENCE												The COVID-19 pandemic is but one of many instances of environmental adversities that have recurred in human history. Biobehavioral resource allocation strategies, known as fast (reproduction-focused) versus slow (development-focused) life history (LH) tradeoff strategies, evolved to deal with environmental challenges such as infectious diseases. Based on 141 young people and their mothers observed prior to (ages 9 and 13) and during (age 20) COVID-19, we investigated longitudinal relations involving slow LH strategies. The results support the adaptive role of slow LH strategies in reducing COVID-related increases in externalizing problems. In addition, the effect of early adversity on COVID-related increases in externalizing was mediated, and the effect on COVID-related increases in internalizing was moderated, by slow LH strategies.					Chang, Lei/AAB-4014-2020; liu, yuanyuan/GWZ-5838-2022; Liu, Yuanyuan/JGM-2699-2023	Rothenberg, William/0000-0002-1739-9041; LU, Hui Jing/0000-0003-4025-3160; Lansford, Jennifer/0000-0003-1956-4917; Liu, Yuanyuan/0000-0002-9219-9883													1050-8392	1532-7795				SEP	2021	31	3			SI		595	607		10.1111/jora.12661	http://dx.doi.org/10.1111/jora.12661								34448293					WOS:000690772700009
J	Hussong, AM; Benner, AD; Erdem, G; Lansford, JE; Makila, LM; Petrie, RC				Hussong, Andrea M.; Benner, Aprile D.; Erdem, Gizem; Lansford, Jennifer E.; Makila, Leunita Makutsa; Petrie, Rachel C.		SRA COVID-19 Response Team	Adolescence Amid a Pandemic: Short- and Long-Term Implications	JOURNAL OF RESEARCH ON ADOLESCENCE												Members of the Society for Research on Adolescents COVID-19 Response Team offer this commentary to accompany this special issue of the Journal of Research on Adolescence regarding the impact of the pandemic on adolescents' social, emotional, and academic functioning. In addition to outlining the critical need for scholarly collaboration to address the global impact of this crisis on adolescent development, we argue that a broad investigative lens is needed to guide research and recovery efforts targeting youth development. We then use this broad lens to consider dimensions of the pandemic impact relative to developmental implications within community and policy contexts, educational contexts, social contexts, and family contexts. Finally, we describe guideposts for setting a global, shared research agenda that can hasten research to recovery efforts surrounding the pandemic and youth development.					Erdem, Gizem/AAX-6398-2020	Hussong, Andrea/0000-0001-8683-9832; MAKUTSA MAKILA, DR LEUNITA/0000-0003-3671-9511; Lansford, Jennifer/0000-0003-1956-4917; Erdem, Gizem/0000-0003-3507-1290													1050-8392	1532-7795				SEP	2021	31	3			SI		820	835		10.1111/jora.12671	http://dx.doi.org/10.1111/jora.12671								34448291					WOS:000690772700024
J	Jensen, M; George, MJ; Russell, MA; Lippold, MA; Odgers, CL				Jensen, Michaeline; George, Madeleine J.; Russell, Michael A.; Lippold, Melissa A.; Odgers, Candice L.			Does Adolescent Digital Technology Use Detract from the Parent-Adolescent Relationship?	JOURNAL OF RESEARCH ON ADOLESCENCE												A population-representative sample of young adolescents (N = 2,104, mean age 12.4) reported on digital technology use and relationships in 2015. A subsample (N = 388) completed a 14-day ecological momentary assessment in 2016-2017 via mobile phone. Across the 2,104 adolescents, those who reported more social networking site engagement were more likely to live in families characterized by more family chaos and to report that their online experiences resulted in problems with their parents. However, when the subsample of adolescents was followed daily, there was little consistent evidence that adolescents' quantity of daily digital technology use detracted from the amount of time they spend interacting with close others (including parents) nor that adolescent daily technology use was associated with more negative or less positive parent-adolescent interactions.					Odgers, Candice/ABD-7753-2021; Jensen, Michaeline/J-3922-2019	Jensen, Michaeline/0000-0002-2105-7853; George, Madeleine/0000-0001-8976-7256													1050-8392	1532-7795				JUN	2021	31	2					469	481		10.1111/jora.12618	http://dx.doi.org/10.1111/jora.12618		APR 2021						33829598					WOS:000637607300001
J	Valdes, O; Shawcross, L; Laursen, B				Valdes, Olivia; Shawcross, Lauren; Laursen, Brett			Being nice and being mean: Friend characteristics foreshadow changes in perceptions of relationship negativity	JOURNAL OF RESEARCH ON ADOLESCENCE												This study examines the proposition that friend characteristics forecast changes in perceptions of relationship negativity. The participants (ages 9 to 11) were 240 pre- and young adolescents (114 boys, 126 girls) involved in 120 same-sex best friendships that were stable across a period of 4 to 12 weeks. Each friend described perceptions of negativity in their relationship. Prosocial behavior and relational aggression were assessed via peer nominations. Dyadic analyses indicated that one friend's prosocial behavior and relational aggression uniquely forecast changes in the other friend's perception of negativity in the relationship. Greater initial levels of prosocial behavior anticipated decreases in perceived negativity, whereas greater initial levels of relational aggression forecast increases in perceived negativity.					Valdes, Olivia/I-6895-2019; Laursen, Brett/HCH-3428-2022	Valdes, Olivia/0000-0003-0516-009X; Laursen, Brett/0000-0002-1642-1980													1050-8392	1532-7795				MAR	2022	32	1			SI		314	324		10.1111/jora.12604	http://dx.doi.org/10.1111/jora.12604		FEB 2021						33533515					WOS:000614151700001
J	Stotsky, MT; Bowker, JC; Etkin, RG				Stotsky, Miriam T.; Bowker, Julie C.; Etkin, Rebecca G.			Receiving Prosocial Behavior: Examining the Reciprocal Associations between Positive Peer Treatment and Psychosocial and Behavioral Outcomes	JOURNAL OF RESEARCH ON ADOLESCENCE												This study investigates the prospective and reciprocal associations between positive peer treatment and psychosocial (popularity, preference, psychological distress) and behavioral (prosocial behavior) outcomes during early adolescence. Participants were 270 young adolescents (52% boys; M-age = 11.84 years) who completed peer nomination and self-report measures as part of a 7-month longitudinal study (Wave 1; Feb. Grade 6; Wave 2: May, Grade 6; Wave 3: Sept., Grade 7). Cross-lagged autoregressive path models revealed reciprocal associations between positive peer treatment and prosocial behavior, such that Wave 1 positive peer treatment predicted increases in Wave 2 prosocial behavior and vice versa. Findings are novel, highlight the importance of considering positive peer treatment during adolescence, and set the stage for future work in this area.					Bowker, Julie/AFW-5409-2022	Bowker, Julie/0000-0001-7055-9158													1050-8392	1532-7795				JUN	2020	30	2					458	470		10.1111/jora.12537	http://dx.doi.org/10.1111/jora.12537								31670899					WOS:000535693500009
J	Cole, VT; Hussong, AM; Faris, RW; Rothenberg, WA; Gottfredson, NC; Ennett, ST				Cole, Veronica T.; Hussong, Andrea M.; Faris, Robert W.; Rothenberg, William A.; Gottfredson, Nisha C.; Ennett, Susan T.			A Latent Variable Approach to Measuring Social Dynamics in Adolescence	JOURNAL OF RESEARCH ON ADOLESCENCE												In the study of adolescent health, it is useful to derive indices of social dynamics from sociometric data, and to use these indices as predictors of health risk behaviors. In this manuscript, we introduce a flexible latent variable model as a novel way of obtaining estimates of social integration and social status from school-based sociometric data. Such scores provide the flexibility of a regression-based approach while accounting for measurement error in sociometric indicators. We demonstrate the utility of these factor scores in testing complex hypotheses through a combination of structural equation modeling and survival models, showing that deviance mediates the relationship between social status and smoking onset hazard at the transition to high school.					Faris, Robert/ABG-6838-2020	Gottfredson, Nisha/0000-0002-4765-7179; Rothenberg, William/0000-0002-1739-9041; Hussong, Andrea/0000-0001-8683-9832													1050-8392	1532-7795				JAN	2020	30			1			238	254		10.1111/jora.12466	http://dx.doi.org/10.1111/jora.12466								30566267					WOS:000508756700018
J	Miller-Slough, R; Dunsmore, JC				Miller-Slough, Rachel; Dunsmore, Julie C.			Longitudinal Patterns in Parent and Friend Emotion Socialization: Associations With Adolescent Emotion Regulation	JOURNAL OF RESEARCH ON ADOLESCENCE												Adolescents learn about emotions through interacting with parents and friends, though there is limited longitudinal research on this topic. This study examined longitudinal patterns in parent and friend emotion socialization and adolescent emotion regulation. Eighty-seven adolescents reported on parent and friend emotion socialization. Parents reported on adolescent emotion regulation. Parents' responses were stable over time and across gender. Friends of girls reciprocated negative emotions more and were less punitive over time, whereas friends of boys increased in comforting and decreased in neglect of negative emotions. Parents and friends evidenced unique effects on adolescent emotion regulation, and the effect of friend socialization responses differed for girls and boys. Future research should examine combinatory influences of multiple socializers on adolescent adjustment.						Dunsmore, Julie/0000-0002-8118-0394													1050-8392	1532-7795				DEC	2019	29	4					953	966		10.1111/jora.12434	http://dx.doi.org/10.1111/jora.12434								30058751					WOS:000498560500012
J	Fernández-González, L; Calvete, E; Orue, I				Fernandez-Gonzalez, Liria; Calvete, Esther; Orue, Izaskun			The Role of Acceptance of Violence Beliefs and Social Information Processing on Dating Violence Perpetration	JOURNAL OF RESEARCH ON ADOLESCENCE												This study's main objective was to explore whether beliefs legitimizing dating violence predict dysfunctional social information processing (SIP) when adolescents deal with ambiguous dating situations, and whether this more proximal cognitive processing acts as a mediator between acceptance of violence beliefs and dating violence perpetration. Participants were 855 high school students who completed self-report measures at three time points, with a 1-year interval between them. SIP did not act as a mediator, but the emergence of anger emotions in dating conflict situations, along with aggression-justifying beliefs, were revealed as essential in explaining dating violence. Previous aggression also explained a subsequent higher anticipation of positive consequences for aggressive acts. We discuss the implications for prevention and treatment strategies with adolescents.					Fernández-González, Liria/U-1908-2019; Orue, Izaskun/F-6711-2011; Calvete, Esther/B-8418-2011	Fernandez Gonzalez, Liria/0000-0003-1411-0078													1050-8392	1532-7795				SEP	2019	29	3					763	776		10.1111/jora.12414	http://dx.doi.org/10.1111/jora.12414								29900616					WOS:000488692700017
J	Abo-Zena, MM				Abo-Zena, Mona M.			Being Young, Muslim, and Female: Youth Perspectives on the Intersection of Religious and Gender Identities	JOURNAL OF RESEARCH ON ADOLESCENCE												Grounded in cultural developmental and critical gender perspectives, this study focuses on the narratives of early adolescent Muslim females. The mixed-methods study sample included 26 individuals who identify as Muslim and female and was designed to understand the strengths and challenges they face from a youth-centered and ecologically valid perspective as they negotiate normative developmental experiences (e.g., participating in sports, developing a personal style in terms of dress) given the religious meaning of the onset of puberty. Youth described a wide range of personal, peer, family, and faith based support that they draw on, but also outlined societal and family related challenges. The manuscript concludes with future directions for developmental science scholarship and implications for practitioners and families.																			1050-8392	1532-7795				JUN	2019	29	2					308	320		10.1111/jora.12497	http://dx.doi.org/10.1111/jora.12497								31206877					WOS:000471828900005
J	Gingo, M; Roded, AD; Turiel, E				Gingo, Matthew; Roded, Alona D.; Turiel, Elliot			Authority, Autonomy, and Deception: Evaluating the Legitimacy of Parental Authority and Adolescent Deceit	JOURNAL OF RESEARCH ON ADOLESCENCE												This research examined adolescents' judgments about lying to avoid parental control over different types of activities. Participants (N=66, M-age=16.38, 73% European American) were interviewed about hypothetical situations describing adolescents who defied parental directives and lied about their defiance. Judgments about the legitimacy of parents' directives and protagonists' deception differed by types of parent relationship with adolescents (mutual or unilateral). Directives were least accepted, and deception was most accepted, in the context of unilateral relationships. Judgments also differed by domain of the action (personal, prudential, or conventional). Participants were least accepting of parental directives, and most accepting of deception about personal activities. Findings indicate that adolescents value honesty and parental authority, but sometimes give priority to concerns with autonomy and mutuality.																			1050-8392	1532-7795				DEC	2017	27	4					862	877		10.1111/jora.12319	http://dx.doi.org/10.1111/jora.12319								29152872					WOS:000415897400010
J	Sawitri, DR; Creed, PA; Zimmer-Gembeck, MJ				Sawitri, Dian R.; Creed, Peter A.; Zimmer-Gembeck, Melanie J.			Longitudinal Relations of Parental Influences and Adolescent Career Aspirations and Actions in a Collectivist Society	JOURNAL OF RESEARCH ON ADOLESCENCE												Using social cognitive career theory as a framework, we examined the longitudinal effects of proximal parental contextual influences on career aspirations and actions in a collectivist context. We used a sample of 954 Indonesian high school students and measured parental career expectations, adolescent-parent career congruence, self-efficacy, outcome expectations, career aspirations, planning and exploration, twice, 6months apart. The best-fitting model was reciprocal, with the results showing that parental career expectations predicted subsequent career aspirations and planning, and aspirations and congruence with parents regarding career matters predicted future exploration. Self-efficacy and outcome expectations were reciprocally related over time. Self-efficacy served as an across-time predictor of both parental contextual variables. Career exploration predicted future self-efficacy and planning predicted later outcome expectations.					SAWITRI, DIAN/AEX-0033-2022; Zimmer-Gembeck, Melanie/H-3031-2015	Zimmer-Gembeck, Melanie/0000-0001-9100-010X; Sawitri, Dian/0000-0003-3446-6362													1050-8392	1532-7795				SEP	2015	25	3					551	563		10.1111/jora.12145	http://dx.doi.org/10.1111/jora.12145													WOS:000358083000011
J	Reeb, BT; Wu, EY; Martin, MJ; Gelardi, KL; Chan, SYS; Conger, KJ				Reeb, Ben T.; Wu, Ed Y.; Martin, Monica J.; Gelardi, Kristina L.; Chan, Sut Yee Shirley; Conger, Katherine J.			Long-Term Effects of Fathers' Depressed Mood on Youth Internalizing Symptoms in Early Adulthood	JOURNAL OF RESEARCH ON ADOLESCENCE												While an accumulating body of research has documented increased risk of psychopathology among children of depressed fathers, most studies have used cross-sectional design, and little is known about offspring outcomes beyond childhood. Using prospective data from a community sample (N=395), we found that paternal depressive symptoms when children were in early adolescence (age 13) predicted offspring depressive and anxiety symptoms at age 21, controlling for baseline youth symptoms, maternal depressive symptoms, and other known correlates of internalizing problems in early adulthood. Associations were not moderated by maternal depressive symptoms or child gender. These results suggest that the unique and long-term effects of paternal depression on children's risk of mood disorders may persist into adulthood.					Martin, Monica/J-4902-2019	Martin, Monica/0000-0002-4429-1896													1050-8392	1532-7795				MAR	2015	25	1					151	162		10.1111/jora.12112	http://dx.doi.org/10.1111/jora.12112								25750495					WOS:000350125300015
J	Monahan, KC; Rhew, IC; Hawkins, JD; Brown, EC				Monahan, Kathryn C.; Rhew, Isaac C.; Hawkins, J. David; Brown, Eric C.			Adolescent Pathways to Co-Occurring Problem Behavior: The Effects of Peer Delinquency and Peer Substance Use	JOURNAL OF RESEARCH ON ADOLESCENCE												Delinquency and substance use are more likely to co-occur in adolescence compared to earlier and later developmental periods. The present study examined developmental pathways to co-occurring problem behavior from 6th to 10th grade (N=2,002), testing how peer delinquency and substance use were linked to transitioning between abstaining, delinquency, substance use, and co-occurring problem behavior. Developmentally, most youth transition from abstinence to delinquent behavior and then escalate to co-occurring problem behavior. Once co-occurring problem behavior onsets, remitting to single-problem behavior or abstinence is unlikely. The impact of peers on problem behavior is domain-specific when individuals transition from abstaining to a single-problem behavior, but is more general with respect to escalation of and desistance from problem behavior.					Hawkins, J./B-8159-2017; Brown, Eric/KXQ-5692-2024														1050-8392	1532-7795				DEC	2014	24	4					630	645		10.1111/jora.12053	http://dx.doi.org/10.1111/jora.12053								25506186					WOS:000344789500008
J	Azmitia, M; Syed, M; Radmacher, K				Azmitia, Margarita; Syed, Moin; Radmacher, Kimberley			Finding Your Niche: Identity and Emotional Support in Emerging Adults' Adjustment to the Transition to College	JOURNAL OF RESEARCH ON ADOLESCENCE												This mixed-method longitudinal study investigated the role of identity synthesis and emotional support from family, friends, and professors in emerging adults' mental health during the transition to college. A total of 167 ethnically and socioeconomically diverse emerging adults were surveyed and interviewed during the fall and the spring quarters of their first year in college. Cluster analysis revealed four mental health clusters: greatly improving mental health; maintaining positive mental health; poor mental health declining; and good mental health declining. Clusters that maintained or improved mental health over the first year of college had higher identity synthesis and emotional support from friends and family than clusters where mental health declined. Emotional support from friends was especially important for adjustment.																			1050-8392	1532-7795				DEC	2013	23	4					744	761		10.1111/jora.12037	http://dx.doi.org/10.1111/jora.12037													WOS:000326945400013
