PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Hihara, S; Umemura, T; Iwasa, Y; Saiga, S; Sugimura, K				Hihara, Shogo; Umemura, Tomotaka; Iwasa, Yasuhiro; Saiga, Satoko; Sugimura, Kazumi			Identity Processes and Identity Content Valences: Examining Bidirectionality	DEVELOPMENTAL PSYCHOLOGY												Developing identities that are well-aligned with sociocultural expectations is a key psychosocial developmental task for adolescents and emerging adults. Most studies have examined identity development focusing on how individuals develop their identities (identity process), such as identity exploration and commitment. Meanwhile, researchers have emphasized incorporating the what of identity development (identity content) with identity processes to further the understanding of identity development in sociocultural contexts. This study focuses on the positive and negative valences of identity defined by desirable and undesirable images shared in sociocultural contexts. We investigated the bidirectional associations of identity exploration and commitment processes with positive and negative identity elements using longitudinal data over three measurement waves. Participants were 2,313 Japanese emerging adults enrolled in higher education (70.95% women; M-age = 20.43). The cross-lagged panel analysis and random-intercept cross-lagged panel analysis were used to estimate associations at both between- and within-person levels. Results indicated that commitment making negatively predicted negative identity elements, whereas identification with commitment positively predicted positive identity elements. Meanwhile, positive identity elements positively predicted identification with commitment only for participants with low levels of negative identity elements, while negative identity elements negatively predicted commitment making and identification with commitment. These associations were found only at the between-person level. The findings highlight that emerging adults develop identities through close interactions in which they engage in identity exploration and commitment processes, as well as construct identity content valences. Developmental sequences of identity, along with their sociocultural contexts and practical implications, are discussed.					Iwasa, Yasuhiro/GOP-1994-2022; Umemura, Tomotaka/AAH-2428-2019	Hihara, Shogo/0000-0001-5248-0358; Umemura, Tomotaka/0000-0002-1620-6930; Sugimura, Kazumi/0000-0002-5668-6094; Iwasa, Yasuhiro/0000-0002-1398-6556													0012-1649	1939-0599				DEC	2021	57	12					2265	2280		10.1037/dev0001275	http://dx.doi.org/10.1037/dev0001275								34928673					WOS:000731155100032
J	Vaughan, EP; Frick, PJ; Ray, JV; Robertson, EL; Thornton, LC; Myers, TDW; Steinberg, L; Cauffman, E				Vaughan, Erin P.; Frick, Paul J.; Ray, James, V; Robertson, Emily L.; Thornton, Laura C.; Myers, Tina D. Wall; Steinberg, Laurence; Cauffman, Elizabeth			The Associations of Maternal Warmth and Hostility With Prosocial and Antisocial Outcomes in Justice-Involved Adolescents	DEVELOPMENTAL PSYCHOLOGY												Parental warmth and hostility are two key dimensions of parenting for child development, but the differential effects of these parenting dimensions on child prosocial and antisocial development has not been adequately investigated. The current study hypothesized that parental warmth would be uniquely related to child callous-unemotional traits and prosocial behavior, whereas parental hostility would be uniquely related to child delinquency and aggression. These hypotheses were investigated in a diverse sample of 1,216 adolescent males (13 to 17 years old, 46% Latino, 37% Black) with justice-system involvement in the 5 years following their first arrest. Hybrid models estimated within- and between-individual associations over time, while controlling for the overlap between parental warmth and hostility and between child prosocial and antisocial outcomes. Results indicated that maternal warmth showed consistent associations with callous-unemotional traits and prosocial behavior over time, whereas maternal hostility showed consistent associations with delinquency and aggression over time. Further, the findings were similar across racial and ethnic groups. Implications for developmental models of antisocial behavior, particularly for those including the role of callous-unemotional traits, are discussed.					Vaughan, Erin/GNW-5623-2022; Robertson, Emily/AAN-4263-2020	Thornton, Laura/0000-0001-5209-9098; Frick, Paul/0000-0001-7335-1299; Wall Myers, Tina D./0000-0003-0354-7258; Vaughan, Erin/0000-0002-3316-2941													0012-1649	1939-0599				DEC	2021	57	12					2179	2191		10.1037/dev0001271	http://dx.doi.org/10.1037/dev0001271								34928667					WOS:000731155100026
J	Schneider, JL; Iverson, JM				Schneider, Joshua L.; Iverson, Jana M.			Cascades in Action: How the Transition to Walking Shapes Caregiver Communication During Everyday Interactions	DEVELOPMENTAL PSYCHOLOGY												New motor skills supply infants with new possibilities for action and have consequences for development in unexpected places. For example, the transition from crawling to walking is accompanied by gains in other abilities-better ways to move, see the world, and engage in social interactions (e.g., Adolph & Tamis-LeMonda, 2014). Do the developmental changes associated with walking extend to the communicative behaviors of caregivers? Thirty infants (14 boys, 16 girls; 93% White, not Hispanic or Latino) and their caregivers (84% held a college degree or higher) were observed during everyday activities at home during the two-month window surrounding the onset of walking (M infant age = 11.98 months, range = 8.74-14.86). Using a cross-domain coding system, we tracked change in the rates of co-occurrence between infants' locomotor actions and caregivers' concurrent language and gesture input. We examined these relations on two timescales-across developmental time, as infants transitioned from crawling to walking, and in real time based on moment-to-moment differences in infant posture. A consistent pattern of results emerged: compared to crawling, bouts of infant walking were more likely to co-occur with caregiver language and gestures that either requested or described movement or provided information about objects. An effect of infants' real-time behavior was also discovered, such that infants were more likely to hear language from their caregivers when they moved while upright compared to prone. Taken together, findings suggest that the emergence of walking reorganizes the infant-caregiver dyad and sets in motion a developmental cascade that shapes the communication caregivers provide.						Iverson, Jana/0000-0001-9160-7825; Schneider, Joshua/0000-0003-0635-0987													0012-1649	1939-0599				JAN	2022	58	1					1	16		10.1037/dev0001280	http://dx.doi.org/10.1037/dev0001280		NOV 2021						34843275					WOS:000733191900001
J	Petersen, IT; Bates, JE; McQuillan, ME; Hoyniak, CP; Staples, AD; Rudasill, KM; Molfese, DL; Molfese, VJ				Petersen, Isaac T.; Bates, John E.; McQuillan, Maureen E.; Hoyniak, Caroline P.; Staples, Angela D.; Rudasill, Kathleen M.; Molfese, Dennis L.; Molfese, Victoria J.			Heterotypic Continuity of Inhibitory Control in Early Childhood: Evidence From Four Widely Used Measures	DEVELOPMENTAL PSYCHOLOGY												Inhibitory control has been widely studied in association with social and academic adjustment. However, prior studies have generally overlooked the potential heterotypic continuity of inhibitory control and how this could affect assessment and understanding of its development. In the present study, we systematically considered heterotypic continuity in four well-established measures of inhibitory control, testing two competing hypotheses: (a) the manifestation of inhibitory control coheres within and across time in consistent, relatively simple ways, consistent with homotypic continuity. Alternatively, (b) with developmental growth, inhibitory control manifests in more complex ways with changes across development, consistent with heterotypic continuity. We also explored differences in inhibitory control as a function of the child's sex, language ability, and the family's socioeconomic status. Children (N = 513) were studied longitudinally at 30, 36, and 42 months of age. Changes in the patterns of associations within and among inhibitory control measures across ages suggest that the measures' meanings change with age, the construct manifests differently across development, and, therefore, that the construct shows heterotypic continuity. We argue that the heterotypic continuity of inhibitory control motivates the use of different combinations of inhibitory control indexes at different points in development in future research to improve validity. Confirmatory factors and growth curves also suggest that individual differences in inhibitory control endure, with convergence among inhibitory control measures by 36 months of age.					Staples, Angela/Q-5000-2019; Rudasill, Kathleen/AAE-8030-2021; Petersen, Isaac/H-5568-2018	Petersen, Isaac/0000-0003-3072-6673; Moritz Rudasill, Kathleen/0000-0002-9415-8575; McQuillan, Maureen/0000-0002-0109-8500													0012-1649	1939-0599				NOV	2021	57	11					1755	1771		10.1037/dev0001025	http://dx.doi.org/10.1037/dev0001025								34914443					WOS:000730411500003
J	Bialecka-Pikul, M; Bialek, A				Bialecka-Pikul, Marta; Bialek, Arkadiusz			Developmental Continuity in Coordination of Perspectives as an Alternative to the Implicit and Explicit Theory of Mind Controversy	DEVELOPMENTAL PSYCHOLOGY												The dichotomy between explicit and implicit theory of mind remains controversial. This study proposed a developmental and social-constructionist perspective that challenges this notion through a model showing that coordination of perspectives (CoP) is a continuously developing ability in children. Our tested model comprises eight distinct abilities that emerge sequentially. We tested our model using 25 different tasks in a longitudinal six-wave study with 300 native Polish children aged from 1 year (M-T1 = 1 year 0 months; SDT1 = 1.73 weeks; 44% girls) to 3.5 years (M-T6 = 3 years 6 months; SDT6 = 1.81 weeks; 45% girls). All children were Caucasian; both parents of 54% children had university degree. Structural equation modeling with factor scores for each of the eight abilities was used to verify the fit of obtained data. We provide preliminary support for distinguishing six abilities: (a) immediate social perspective-tracking and taking at age of 1 year, (b) deferred social perspective-tracking and visual perspective-taking as an intermediate step at age of 2 years, and (c) epistemic perspective-tracking and taking at 3.5 years. Using our new nomenclature-emphasizing the function of coordination of own and another person perspective in social situations-we found that development of mindreading begins when infants coordinate their bodily-expressed orientations with those of others, and by the age of 4 is manifested by coordinating own and others mental states. Thus, we support the idea of heterotypic continuity of mindreading development. Development of CoP and difference between perspective-tracking and taking should be further elucidated.					Białecka-Pikul, Marta/AHC-1209-2022	Bialecka, Marta/0000-0002-0909-7123													0012-1649	1939-0599				NOV	2021	57	11					1772	1786		10.1037/dev0001254	http://dx.doi.org/10.1037/dev0001254								34914444					WOS:000730411500004
J	Wan, YJ; Zhu, LQ				Wan, Yingjia; Zhu, Liqi			Effects of Rhythmic Turn-Taking Coordination on Five-Year-Old Children's Prosocial Behaviors	DEVELOPMENTAL PSYCHOLOGY												Rhythmic activities such as joint music-making and synchronous moving are known to produce prosocial effects in both adults and children, but the underlying mechanism remains unclear. One possible mechanism is that the time-locked, fine-grained coordination characteristic of rhythmic activities plays a key role in producing powerful prosocial effects. The present study investigated how coordination in a joint music-making task would influence kindergarteners' prosociality toward both coperformers and unaffiliated strangers. The study involved 138 Chinese children (72 girls, M = 5 years and 6 months, range = 5.0 to 6.0 years) from urban middle-class families. Participants were paired and instructed to play percussion instruments in alternation accompanying a song. In the fine-grained coordination condition, the dyad alternated every measure, resulting in a moment-to-moment coordinative experience; in the coarse-grained coordination condition where the coordination was sparser, the dyad alternated every eight measures. Children in the fine-grained coordination condition were subsequently more willing to help their partner complete a block-assembly task and more generous in sharing stickers with unknown children in a dictator game, compared with children in the coarse-grained coordination condition. These findings demonstrate that fine-grained coordination in rhythmic activities increases prosociality above and beyond having a shared goal of coperforming, supporting that coordination is an integral part of the prosocial mechanism. The prosocial effects of joint rhythmic activities generalized beyond the coperformers to anonymous strangers, indicating that the role of coordination may change from directing specific bonding in infancy to encouraging general prosociality from early childhood and onward.						Wan, Yingjia/0000-0001-5988-1824													0012-1649	1939-0599				NOV	2021	57	11					1787	1795		10.1037/dev0001244	http://dx.doi.org/10.1037/dev0001244								34914445					WOS:000730411500005
J	Chan, RFY; Qiu, C; Shum, KKM				Chan, Rachel Fung-Ying; Qiu, Chen; Shum, Kathy Kar-Man			<i>Tuning in to Kids</i>: A Randomized Controlled Trial of an Emotion Coaching Parenting Program for Chinese Parents in Hong Kong	DEVELOPMENTAL PSYCHOLOGY												Tuning in to Kids (TIK) is a parenting program that focuses on emotion coaching and is evidenced to be effective in Western populations. This study used a randomized controlled trial to examine the intervention effects of TIK on Chinese parents of low to middle socioeconomic status in Hong Kong. One hundred four parents (99 mothers and five fathers; M-age in years = 37.92) of preschoolers aged 3-6 years were randomly assigned to the experimental (n = 54) or waitlist control group (n = 50). Parent and child outcomes were assessed at baseline (Time 1), immediately after the 6-week intervention (Time 2), and 6 weeks postintervention (Time 3), using the Alabama Parenting Questionnaire, Coping with Children's Negative Emotions Scale, Parenting Stress Index-Short Form, and Emotion Regulation Checklist. The experimental group reported significant reductions in punitive parenting and parenting stress at Time 2, and these effects were maintained at Time 3. Delayed improvements in parents' use of expressive encouragement and children's emotion lability/negativity were observed at Time 3 in the experimental group. The immediate intervention effects were replicated in the waitlist control group at Time 3 after they attended the training. This study represented one of the few randomized controlled trials of TIK conducted in a non-Western sample. Our results corroborated the findings of prior studies of TIK and provided preliminary support for its effectiveness across different cultural contexts.					Chan, Rachel/GQH-2947-2022; Shum, Kathy/AFL-6173-2022	Shum, Kathy/0000-0003-4340-3160													0012-1649	1939-0599				NOV	2021	57	11					1796	1809		10.1037/dev0001258	http://dx.doi.org/10.1037/dev0001258								34914446					WOS:000730411500007
J	Qian, YM; Seisler, AR; Gilmore, RO				Qian, Yiming; Seisler, Andrea R.; Gilmore, Rick O.			Children's Perceptual Sensitivity to Optic Flow-Like Visual Motion Differs From Adults	DEVELOPMENTAL PSYCHOLOGY												Observers experience complex patterns of visual motion in daily life due to their own movements through space, the movement of objects, and the geometry of surfaces in the visible world. Motion information shapes behavior and brain activity beginning in infancy. And yet most prior behavioral research has focused on how children process only one type, linear motion, leaving largely unexplored how children respond to radial or rotational motion patterns that co-occur with linear motion in everyday visual experience. This study examined how children and adults detect linear and radial motion patterns corrupted by a range of noise levels. Five to eight-year-old children (n = 25, 16 females; 76% White, 4% Asian, 16% more than one, 4% unknown) and young adults (n = 29, 15 females; 83.33% White, 16.67% Asian) viewed pairs of radial and linear motion displays mixed with random noise at one of two speeds (2 deg/s or 8 deg/s). Participants selected the display with coherent motion. Children and adults showed higher accuracy (percent correct) to radial versus linear motion patterns. Children had higher accuracy to the faster speed, while adults showed the opposite pattern. Adults showed better performance than children in all conditions. Exploratory analyses showed that male children had higher accuracy than their female peers. We conclude that motion processing develops in childhood with separable developmental trajectories for the processing of slow and fast visual motion, and that while further investigation is warranted, sex differences in motion processing found in young and older adults may begin in middle childhood.					Qian, Yiming/KMX-5312-2024	Gilmore, Rick/0000-0002-7676-3982; Seisler, Andrea/0000-0003-1178-654X; , Yiming/0000-0003-0270-8371													0012-1649	1939-0599				NOV	2021	57	11					1810	1821		10.1037/dev0001227	http://dx.doi.org/10.1037/dev0001227								34914447					WOS:000730411500008
J	Collova, JR; Jeffery, L; Rhodes, G; Bothe, E; Sutherland, CAM				Collova, Jemma R.; Jeffery, Linda; Rhodes, Gillian; Bothe, Ellen; Sutherland, Clare A. M.			Evidence for a Kernel of Truth in Children's Facial Impressions of Children's Niceness, but Not Shyness	DEVELOPMENTAL PSYCHOLOGY												Adults teach children not to "judge a book by its cover." However, adults make rapid judgments of character from a glance at a child's face. These impressions can be modestly accurate, suggesting that adults may be sensitive to valid signals of character in children's faces. However, it is not clear whether such sensitivity requires decades of social experience, in line with the development of other face-processing abilities (e.g., facial emotion recognition), or whether this sensitivity emerges relatively early, in childhood. An important theoretical question therefore, is whether or not children's impressions are at all accurate. Here, we examined the accuracy in children's impressions of niceness and shyness from children's faces. Children (aged 7-12 years, similar to 90% Caucasian) and adults rated 84 unfamiliar children's faces (aged 4-11 years, 48 female, similar to 80% Caucasian) for niceness (Study 1) or shyness (Study 2). To measure accuracy, we correlated facial impressions with parental responses to well-established questionnaires about the actual niceness/shyness of those children in the images. Overall, children and adults formed highly similar niceness (r = .94) and shyness (r = .84) impressions. Children also showed mature impression accuracy: Children and adults formed modestly accurate niceness impressions, across different images of the same child's face. Neither children nor adults showed evidence for accurate shyness impressions. Together, these results suggest that children's impressions are relatively mature by middle childhood. Furthermore, these results demonstrate that any mechanisms driving accurate niceness impressions are in place by 7 years, and potentially before.					Sutherland, Clare/P-9959-2016; Jeffery, Linda/H-5127-2014	Collova, Jemma/0000-0003-4300-2543; Jeffery, Linda/0000-0002-3980-5864; Bothe, Ellen/0000-0001-5695-7010; Sutherland, Clare/0000-0003-0443-3412													0012-1649	1939-0599				NOV	2021	57	11					1822	1839		10.1037/dev0001240	http://dx.doi.org/10.1037/dev0001240								34914448					WOS:000730411500010
J	Psyridou, M; Tolvanen, A; de Jong, PF; Lerkkanen, MK; Poikkeus, AM; Torppa, M				Psyridou, Maria; Tolvanen, Asko; de Jong, Peter F.; Lerkkanen, Marja-Kristiina; Poikkeus, Anna-Maija; Torppa, Minna			Developmental Profiles of Reading Fluency and Reading Comprehension From Grades 1 to 9 and Their Early Identification	DEVELOPMENTAL PSYCHOLOGY												This study examined developmental profiles of reading fluency and reading comprehension in Grades 1 to 9 (ages 7 to 15) in a large Finnish sample (N = 2,518). In addition, early predictors of the profiles were analyzed with respect to kindergarten cognitive skills (phonological awareness, letter knowledge, rapid automized naming [RAN], number counting, word reading, vocabulary, and listening comprehension), parental factors (level of education, reading difficulties), and gender. Four different profiles of reading fluency and reading comprehension development were identified using latent profile analysis. These comprised one profile with persistent reading difficulties across the grades, one with early poor reading skills but with a resolving tendency, one with average reading skills, and one with good readers who started with very high reading fluency but scored average over time. Of the kindergarten measures, parental reading difficulties, being male, low paternal level of education, slow RAN, difficulty in reading easy words, and low scores in phonological skills, letter knowledge, number counting, and vocabulary predicted reading difficulties. The children belonging to the profile with the resolving tendency showed an increased rate of family risk and multiple cognitive deficits but managed to resolve their reading difficulties. Being female, and good number counting and vocabulary skills predicted a tendency to resolve early reading difficulties. The results confirm the previous findings on the early predictors of reading difficulties and add to the literature by identifying skills that predict resolving patterns.						Psyridou, Maria/0000-0003-1425-2279; Tolvanen, Asko/0000-0001-6430-8897; de Jong, Peter/0000-0002-8806-0563; Lerkkanen, Marja-Kristiina/0000-0002-5709-5800; Poikkeus, Anna-Maija/0000-0001-7913-8691; Torppa, Minna/0000-0003-3834-9892													0012-1649	1939-0599				NOV	2021	57	11					1840	1854		10.1037/dev0000976	http://dx.doi.org/10.1037/dev0000976								34914449					WOS:000730411500012
J	Garon-Carrier, G; Bégin, V				Garon-Carrier, Gabrielle; Begin, Vincent			The (Limited) Contribution of Early Childcare Arrangements to Social and Academic Development Among Canadian Children	DEVELOPMENTAL PSYCHOLOGY												This study examined the longitudinal contribution of four different childcare arrangements attended during the preschool years to social behaviors and academic achievement up to age 15 years. Children participating in a Canadian longitudinal survey with available information on childcare attendance between ages 3 and 5 years (N = 6,852) were measured on multiple social behaviors (hyperactivity/inattention, depression/anxiety, disruptive behaviors) and academic outcomes (mathematic skills, academic achievement) across both childhood and adolescence. We conducted a propensity score matching analysis to control the selection bias for childcare attendance and performed generalized estimating equation models for panel data among matched groups. Our results showed no clear social or academic long-term advantage for Canadian children of attending any childcare arrangement in comparison to children being exclusively cared for by their parents. In contrast, children attending daycare centers had higher levels of hyperactivity/inattention until the age of 15 years. Children also had lower mathematic skills if attending daycare centers or informal childcare at preschool age, but this effect dissipated from childhood to adolescence. Interestingly, children from low-income families had higher levels of depression/anxiety if being cared for at home by someone other than their parents or relatives. This finding supports the dual-risk hypothesis suggesting that children from already impoverished families and attending informal childcare in their own home are at greater risk for internalizing difficulties.						Garon-Carrier, Gabrielle/0000-0002-9906-5247													0012-1649	1939-0599				NOV	2021	57	11					1855	1865		10.1037/dev0001257	http://dx.doi.org/10.1037/dev0001257								34542310					WOS:000730411500013
J	Winstone, LK; Benitez, VL; van Huisstede, L				Winstone, Laura K.; Benitez, Viridiana L.; van Huisstede, Lauren			Patterns of Maternal Interactive Behaviors and Dual Vocabulary Development in Mexican American Children	DEVELOPMENTAL PSYCHOLOGY												Children learn the words of their native language(s) from interactions with their caregivers. Although previous research has found that the language children hear during those interactions predicts vocabulary outcomes, few studies have investigated how qualitative features of social interactions work together to affect children's vocabulary development, particularly for underresourced, language minoritized children. This study examined patterns of maternal interactive behaviors during toddlerhood in relation to children's later Spanish and English vocabulary development among 318 low-income, Mexican American families. Five maternal behaviors (acknowledging, elaborating, gaze, vocal appropriateness, and overriding) were coded from video recordings at age 24 months. At 36 and 54 months, child expressive vocabulary was assessed in both English and Spanish. Latent class analysis identified five distinct patterns of maternal interactive behaviors, which differentially supported or compromised child expressive language in English and Spanish. Implications of these findings for better understanding the role of caregiver interactions in dual language vocabulary development are discussed.					vanHuisstede, Lauren/LBI-6137-2024	Winstone, Laura/0000-0003-2867-9767; van Huisstede, Lauren/0000-0001-7569-2361; Benitez, Viridiana L./0000-0003-3082-6287													0012-1649	1939-0599				NOV	2021	57	11					1866	1879		10.1037/dev0001024	http://dx.doi.org/10.1037/dev0001024								34914450					WOS:000730411500014
J	Yeo, AJ; Flagg, AM; Lin, B; Crnic, KA; Gonzales, NA; Luecken, LJ				Yeo, Anna J.; Flagg, Amanda M.; Lin, Betty; Crnic, Keith A.; Gonzales, Nancy A.; Luecken, Linda J.			The Integrative Model of Family Stress Underlying Spanish and English Vocabulary Development in Mexican American Children: Unique Effects of Financial and Sociocultural Hardships	DEVELOPMENTAL PSYCHOLOGY												Early oral language development lays an essential foundation for academic and socioemotional competencies but is vulnerable to the impact of family stress. Despite robust evidence that family stress affects early oral language development in monolingual samples, little is known about whether the family stress processes affecting language acquisition are similar among dual language learners. Furthermore, although Mexican American families often face stressors related to their ethnic minority and immigrant status, no studies to date have tested whether exposure to sociocultural stressors may likewise have negative consequences for early language acquisition. The present study examined whether financial and sociocultural stressors were associated with maternal stress perception, parenting sensitivity, and child Spanish and English receptive vocabulary at child age 3 and 4.5 years. Participants included 322 low-income Mexican American mothers and their children followed from pregnancy through 4.5 years postnatal; most mothers preferred to speak Spanish (82%). Results of a path model indicated that links between family stress and child receptive vocabulary varied by language (Spanish or English) and stress type (financial or cultural). Specifically, Spanish acquisition was more closely related to the quality of mother-child interactions, whereas English acquisition was more susceptible to the direct impact of family stress. The consequences of family stress on children's vocabulary acquisition were evident earlier in development for Spanish than English, and appeared more pronounced for financial versus sociocultural stressors. Findings underscore a need to attend to the impact of poverty on children's Spanish and English language development in low-income, Mexican American children.					Luecken, Linda/K-6891-2013; Yeo, Anna/HHN-6988-2022	Lin, Betty/0000-0001-7261-7796; Flagg, Amanda/0000-0002-4655-7889; Yeo, Anna/0000-0001-7882-1827; Crnic, Keith/0000-0003-3231-3960; Gonzales, Nancy/0000-0001-8545-3217; Luecken, Linda/0000-0001-9383-1986													0012-1649	1939-0599				NOV	2021	57	11					1880	1892		10.1037/dev0001249	http://dx.doi.org/10.1037/dev0001249								34914451					WOS:000730411500015
J	Ackert, E; Snidal, M; Crosnoe, R				Ackert, Elizabeth; Snidal, Matthew; Crosnoe, Robert			The Development of Science, Technology, Engineering, and Mathematics (STEM) Efficacy and Identity Among Mexican-Origin Youth Across Latino/a Destinations	DEVELOPMENTAL PSYCHOLOGY												Persistence in high school curricula leading to science, technology, engineering, and mathematics (STEM) careers is structured by complex institutional systems, but developmental processes underlie how young people navigate these systems. This study examined differences in the development of STEM identity and efficacy during high school among Mexican-origin youth-a large and fast-growing demographic group that shows developmental assets and risks. Contextualizing development within larger community structures, this examination focused on the diverse array of destinations throughout the United States where Mexican-origin youth are living as contexts for their STEM identity and efficacy development. Drawing on a dataset integrating the High School Longitudinal study of 2009; Civil Rights Data Collection, decennial U.S. censuses, and the American Community Survey, multilevel models revealed variability in Mexican-origin math/science identity and efficacy development across destinations. Mexican-origin youth in established destinations had higher net growth in math identity but lower net growth in science efficacy than Whites in established destinations. Mexican-origin youth in new destinations followed similar trajectories as their Mexican-origin peers in established destinations but had lower net growth in science identity. Additionally, these patterns varied by immigrant generation. Mexican-origin youth who were the U.S.-born children of immigrants in established destinations had higher net growth in math identity than Whites in established destinations, but this generational group in new destinations had lower net growth in math identity, science identity, and science efficacy than these peers. These findings highlight the importance of communities and their embedded ecological contexts in shaping STEM identity and efficacy among Mexican-origin youth.						Snidal, Matthew/0000-0002-4675-7741; Crosnoe, Robert/0000-0001-5861-0555													0012-1649	1939-0599				NOV	2021	57	11					1910	1925		10.1037/dev0001251	http://dx.doi.org/10.1037/dev0001251								34914453					WOS:000730411500017
J	Nguyen, MVH; Winsler, A				Nguyen, My V. H.; Winsler, Adam			Early Bilingualism Predicts Enhanced Later Foreign Language Learning in Secondary School	DEVELOPMENTAL PSYCHOLOGY												Foreign language learning is generally not required in the United States, despite its link to various cognitive and social benefits later in life. Students who speak a home language different from the instructional language of school may experience unique benefits when learning additional languages in school. The present study examined whether students' early language status (monolingual, dual language learner [DLL], or bilingual) in Kindergarten predicts later foreign language course enrollment and performance in middle and high school. A total of 33,247 students (48% female, 59% Latino, 34% Black, 7% White/Asian/other, 82% receiving free/reduced-price lunch) were assessed for school readiness at age 4 and prospectively followed through high school. Regression analyses predicted foreign language course enrollment and performance in middle or high school, with students' demographic, school readiness, and prior academic performance as covariates. Results show early language status significantly predicts later enrollment and performance in foreign language courses, even after controlling for student demographics, school readiness skills, and early academic achievement. Early bilinguals were more likely to take foreign language courses than DLLs, who enrolled in such courses more than monolingual students. The same pattern favoring bilinguals, then DLLs, then monolinguals was found for performance in foreign language courses. Early bilingualism is an important resource for young children that continues to offer benefits throughout schooling. Implications for heritage language maintenance, language learning, and bilingual education are discussed.					Nguyen, My/JSL-0857-2023	Nguyen, My/0000-0003-3229-8318; Winsler, Adam/0000-0001-6504-0802													0012-1649	1939-0599				NOV	2021	57	11					1926	1942		10.1037/dev0001248	http://dx.doi.org/10.1037/dev0001248								34914454					WOS:000730411500018
J	Gustavson, DE; Friedman, NP; Stallings, MC; Reynolds, CA; Coon, H; Corley, RP; Hewitt, JK; Gordon, RL				Gustavson, Daniel E.; Friedman, Naomi P.; Stallings, Michael C.; Reynolds, Chandra A.; Coon, Hilary; Corley, Robin P.; Hewitt, John K.; Gordon, Reyna L.			Musical Instrument Engagement in Adolescence Predicts Verbal Ability 4 Years Later: A Twin and Adoption Study	DEVELOPMENTAL PSYCHOLOGY												Individual differences in music traits are heritable and correlated with the development of cognitive and communication skills, but little is known about whether diverse modes of music engagement (e.g., playing instruments vs. singing) reflect similar underlying genetic/environmental influences. Moreover, the biological etiology underlying the relationship between musicality and childhood language development is poorly understood. Here we explored genetic and environmental associations between music engagement and verbal ability in the Colorado Adoption/Twin Study of Lifespan behavioral development & cognitive aging (CATSLife). Adolescents (N = 1,684) completed measures of music engagement and intelligence at approximately age 12 and/or multiple tests of verbal ability at age 16. Structural equation models revealed that instrument engagement was highly heritable (a(2) = .78), with moderate heritability of singing (a(2) = .43) and dance engagement (a(2) = .66). Adolescent self-reported instrument engagement (but not singing or dance engagement) was genetically correlated with age 12 verbal intelligence and still was associated with age 16 verbal ability, even when controlling for age 12 full-scale intelligence, providing evidence for a longitudinal relationship between music engagement and language beyond shared general cognitive processes. Together, these novel findings suggest that shared genetic influences in part accounts for phenotypic associations between music engagement and language, but there may also be some (weak) direct benefits of music engagement on later language abilities.					Gordon, Reyna/CAA-3056-2022; FRIEDMAN, NAOMI/AAV-9684-2021; Reynolds, Chandra/AAH-2886-2020; Coon, Hilary/KPA-9883-2024; STALLINGS, MICHAEL/R-3808-2018	Corley, Robin/0000-0002-2938-4170; FRIEDMAN, NAOMI/0000-0002-4901-808X; Coon, Hilary/0000-0002-8877-5446; STALLINGS, MICHAEL/0000-0002-8231-9159; HEWITT, JOHN/0000-0001-9415-2723; Gordon, Reyna/0000-0003-1643-6979													0012-1649	1939-0599				NOV	2021	57	11					1943	1957		10.1037/dev0001245	http://dx.doi.org/10.1037/dev0001245								34914455					WOS:000730411500019
J	Andersen, SH; Steinberg, L; Belsky, J				Andersen, Signe H.; Steinberg, Laurence; Belsky, Jay			Beyond Early Years Versus Adolescence: The Interactive Effect of Adversity in Both Periods on Life-Course Development	DEVELOPMENTAL PSYCHOLOGY												Developmental scholars, parents, and policymakers alike have long heralded the opening years of life as disproportionately influential. Recent work on adolescence has revealed, however, greater influence of these later years-but without considering how experience during these two periods interact. We address this issue by studying adverse experiences (e.g., parental divorce, incarceration) measured at ages 0-5 years and 13-18 years on problematic development at 18-19 years (e.g., criminal behavior, disconnection from school and work) on 363,444 Danish siblings. Given multiple possible interaction patterns, no predictions were advanced. The extent to which adverse experiences in early childhood impact future problematic development depends on level of adversity experienced in adolescence: Only when exposure to adversity in adolescence was limited did greater early life adversity predict poorer future outcomes. Otherwise, adolescent adversity swamped effects of early life adversity. Results are discussed in terms of the design and context of the research.					Belsky, Jay/A-2199-2012	Andersen, Signe Hald/0000-0002-0717-8878													0012-1649	1939-0599				NOV	2021	57	11					1958	1967		10.1037/dev0001247	http://dx.doi.org/10.1037/dev0001247								34914456					WOS:000730411500020
