PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Nyhout, A; Sweatman, H; Ganea, PA				Nyhout, Angela; Sweatman, Hilary; Ganea, Patricia A.			Children's hypothetical reasoning about complex and dynamic systems	CHILD DEVELOPMENT												Children's hypothetical reasoning about a complex and dynamic causal system was investigated. Predominantly White, middle-class 5- to 7-year-old children from the Greater Toronto Area learned about novel food chains and were asked to consider the effects of removing one species on the others. In Study 1 (N = 72; 36 females, 36 males; 2018), 7-year-olds answered questions about both direct and indirect effects with a high degree of accuracy, whereas 5-year-olds performed at chance. Six-year-olds showed intermediate performance. Using food chains with clearer constraints, Study 2 (N = 72; 35 females, 37 males; 2020-2021) replicated these findings. These results indicate that the ability to think about hypothetical changes to dynamic causal systems develops between 5 and 7 years. Implications for science education are discussed.					Nyhout, Angela/KGL-4653-2024	Nyhout, Angela/0000-0003-3852-9527; Sweatman, Hilary/0000-0003-1802-2702; Ganea, Patricia/0000-0003-0119-7987													0009-3920	1467-8624				SEP	2023	94	5					1340	1355		10.1111/cdev.13931	http://dx.doi.org/10.1111/cdev.13931		APR 2023						37186293					WOS:000979080000001
J	van Trigt, S; Colonnesi, C; Brummelman, E; Jorgensen, TD; Nikolic, M				van Trigt, Shanna; Colonnesi, Cristina; Brummelman, Eddie; Jorgensen, Terrence D.; Nikolic, Milica			Autistic traits and self-conscious emotions in early childhood	CHILD DEVELOPMENT												Self-conscious emotions arise from evaluating the self through the eyes of others. Given that children with autistic traits may experience difficulties with understanding others' minds, they might show less attuned self-conscious emotions. Two-to-five-year-old children's (N = 98, M-age = 48.54 months, 50% girls, 92% White) self-conscious emotions (guilt, embarrassment, and shame-like avoidance) were observed after children "broke" the experimenter's favorite toy. Data were collected from March 2018 till June 2019. Children with more autistic traits showed less theory of mind (ToM), and more shame-like avoidance, but associations were not mediated by ToM. This provides initial evidence that children with more autistic traits may show disturbances in some but not all self-conscious emotions, which could hinder their social functioning.					Nikolić, Milica/E-5835-2013; Brummelman, Eddie/S-9035-2016; Jorgensen, Terrence/Q-3054-2019; Colonnesi, Cristina/Y-8763-2019	van Trigt, Shanna/0000-0003-2103-0148; Jorgensen, Terrence/0000-0001-5111-6773; Colonnesi, Cristina/0000-0002-5740-7827													0009-3920	1467-8624				JUL	2023	94	4					E181	E196		10.1111/cdev.13921	http://dx.doi.org/10.1111/cdev.13921		APR 2023						37096449					WOS:000977136800001
J	Poole, KL; Schmidt, LA				Poole, Kristie L.; Schmidt, Louis A.			Latent profiles of children's shyness: Behavioral, affective, and physiological components	CHILD DEVELOPMENT												Shyness can manifest on behavioral, affective, and physiological levels, but little is known about how these components cluster. We coded behavioral expressions of avoidance/inhibition, collected self-reported nervousness, and measured cardiac vagal withdrawal in 152 children (M-age = 7.82 years, 73 girls, 82% White) to a speech task in 2018-2021. A latent profile analysis using these behavioral, affective, and physiological indicators revealed four profiles: average reactive (43%), lower affective reactive (20%), higher affective reactive (26%), and consistently higher reactive (11%). Membership in the higher reactive profile predicted higher parent-reported temperamental shyness across 2 years. Findings provide empirical support for the long-theorized idea that shyness might exist as an emotional state but also represents a distinct temperamental quality for some children.																			0009-3920	1467-8624				JUL	2023	94	4					1068	1077		10.1111/cdev.13920	http://dx.doi.org/10.1111/cdev.13920		APR 2023						37096451					WOS:000977275800001
J	McDougal, E; Silverstein, P; Treleaven, O; Jerrom, L; Gilligan-Lee, KA; Gilmore, C; Farran, EK				McDougal, Emily; Silverstein, Priya; Treleaven, Oscar; Jerrom, Lewis; Gilligan-Lee, Katie A.; Gilmore, Camilla; Farran, Emily K.			Associations and indirect effects between LEGO® construction and mathematics performance	CHILD DEVELOPMENT												There is a known association between LEGO (R) construction ability and mathematics achievement, yet the mechanisms which drive this association are largely unknown. This study investigated the spatial mechanisms underlying this association, and whether this differs for concrete versus digital construction. Between January 2020 and July 2021, children aged 7-9 years (N = 358, 189 female, ethnicity not recorded) completed spatial and mathematics tasks, and either a concrete or digital Lego construction task. Mediation analyses examining direct and indirect pathways (through spatial skills) between Lego construction ability and mathematics explained 8.4% to 26.6% of variance in mathematics scores. Exploratory moderated mediation analyses revealed that only the indirect path through mental rotation differed between Lego conditions. Findings are discussed in relation to theories of spatial-numerical associations and the potential of Lego training for mathematics improvement.					Silverstein, Priya/ABC-7923-2020; Farran, Emily/H-5191-2019; Gilligan-Lee, Katie/AEC-8801-2022; McDougal, Emily/AAR-6419-2021	Farran, Emily/0000-0001-6409-0875; McDougal, Emily/0000-0001-7684-7417													0009-3920	1467-8624				SEP	2023	94	5					1381	1397		10.1111/cdev.13933	http://dx.doi.org/10.1111/cdev.13933		APR 2023						37186278					WOS:000978712500001
J	Blankenship, TL; Kibbe, MM				Blankenship, Tashauna L.; Kibbe, Melissa M.			"Plan chunking" expands 3-year-olds' ability to complete multiple-step plans	CHILD DEVELOPMENT												The ability to use knowledge to guide the completion of goals is a critical cognitive skill, but 3-year-olds struggle to complete goals that require multiple steps. This study asked whether 3-year-olds could benefit from "plan chunking" to complete multistep goals. Thirty-two U.S. children (range = 35.75-46.59 months; 18 girls; 9 white, 3 mixed race, 20 unknown; tested between July 2020 and April 2021) were asked to complete "treasure maps," retrieving four colored map pieces by pressing specific buttons on a "rainbow box." Children completed more of the four-step sequence correctly when the steps were presented in a way that encouraged chunking the steps into pairs. These findings suggest a potential mechanism supporting memory-guided planning abilities in early childhood.						Blankenship, Tashauna/0000-0002-6649-8732; Kibbe, Melissa/0000-0002-9088-2523													0009-3920	1467-8624				SEP	2023	94	5					1330	1339		10.1111/cdev.13929	http://dx.doi.org/10.1111/cdev.13929		APR 2023						37092570					WOS:000976639700001
J	Brinchmann, EI; Roe-Indregård, H; Karlsen, J; Schauber, SK; Hagtvet, BE				Brinchmann, Ellen Iren; Roe-Indregard, Hanne; Karlsen, Jannicke; Schauber, Stefan Kilian; Hagtvet, Bente Eriksen			The linguistic complexity of adult and child contextualized and decontextualized talk	CHILD DEVELOPMENT												The association between decontextualized talk (DT; i.e., talk extending beyond immediate context) and child language outcomes is well-attested but not well-understood. This study tested the hypothesis that DT is more linguistically complex than contextualized talk (CT). Thirty-eight Norwegian children (M-age = 5.5 years; 25 girls; 30 Norwegian-speaking monolinguals and eight multilinguals) and their teachers were videotaped during picture book reading, story card conversations and toy play (collected 2010-2011 and 2017). Results show that DT was more complex than CT among children and teachers. Both types of talk were more complex during book reading and story conversations than during play. The conversational context should be accounted for when theorizing about the role of DT in language development.						Brinchmann, Ellen/0000-0002-1528-2237													0009-3920	1467-8624				SEP	2023	94	5					1368	1380		10.1111/cdev.13932	http://dx.doi.org/10.1111/cdev.13932		APR 2023						37068139					WOS:000973500900001
J	Wiley, KS; Fox, MM; Gildner, TE; Thayer, ZM				Wiley, Kyle S.; Fox, Molly M.; Gildner, Theresa E.; Thayer, Zaneta M.			A longitudinal study of how women's prenatal and postnatal concerns related to the COVID-19 pandemic predicts their infants' social-emotional development	CHILD DEVELOPMENT												Infant social-emotional development may be impacted by the COVID-19 pandemic. This study investigated associations between maternal pre- and postnatal pandemic-related concerns and social-emotional developmental risk. Data, collected in 2020-2021, came from 220 mothers (87% white, 6% Hispanic, 1% Black, 3% Asian, 1% American Indian, M-age = 32.46 years), and infants (53.18% male, M-age = 12.98 months) in the United States. Maternal postnatal pandemic-related concerns were associated with total risk scores (B = 6.09, p-value <.001) and offspring risk of scoring positive for problems related to inflexibility (B = 4.07, p-value = .006). The total score association was moderated by self-reported social support. Infants may be detrimentally impacted by the pandemic via maternal pandemic-related concerns. Maternal social support may buffer infants.						Wiley, Kyle/0000-0003-0233-9561													0009-3920	1467-8624				SEP	2023	94	5					1356	1367		10.1111/cdev.13934	http://dx.doi.org/10.1111/cdev.13934		APR 2023						37068183					WOS:000973572000001
J	Zhang, XR; Corbit, J; Xiao, X; Li, YF				Zhang, Xuran; Corbit, John; Xiao, Xue; Li, Yanfang			The influence of social status on children's merit-based resource allocation: The potential explanation of expectation	CHILD DEVELOPMENT												How 3- to 11-year-old children integrate recipients' merit and social status when allocating resources was examined in 2021 and 2022. Study 1 (Han Chinese, n = 309, 150 girls) showed that while children prioritized merit, they developed from favoring high-status recipients to favoring low-status recipients. Study 2 (n = 194, 98 girls) and Study 3 (n = 138, 68 girls) revealed that children held stereotypes about the relation between merit and social status which shifted with age from expecting high-status peers to expecting low-status peers to work harder, these expectations corresponded allocation decisions. These findings suggest children shift from perpetuating to rectifying inequity and changing stereotypes about people of different social status may serve an important function in the process.					Xiao, Xue/AAA-2231-2021	Zhang, Xuran/0000-0003-1177-5189													0009-3920	1467-8624				SEP	2023	94	5					1281	1297		10.1111/cdev.13930	http://dx.doi.org/10.1111/cdev.13930		APR 2023						37068127					WOS:000972104700001
J	Jing, MG; Ye, T; Kirkorian, HL; Mares, ML				Jing, Mengguo; Ye, Ting; Kirkorian, Heather L.; Mares, Marie-Louise			Screen media exposure and young children's vocabulary learning and development: A meta-analysis	CHILD DEVELOPMENT												This meta-analysis synthesizes research on media use in early childhood (0-6 years), word-learning, and vocabulary size. Multi-level analyses included 266 effect sizes from 63 studies (N-total = 11,413) published between 1988-2022. Among samples with information about race/ethnicity (51%) and sex/gender (73%), most were majority White/Non-Hispanic and between 40%-60% female. Analyses revealed a small overall positive relation between screen media exposure and vocabulary (r = .23). Experimental studies yielded a small-to-medium effect (r = .30), with stronger effects for e-books than TV/video or games/apps, and non-significant effects for video chat. In correlational studies, there was no overall association between vocabulary size and naturalistic media exposure (r = .07), with the exception of naturalistic exposure to educational media (r = .17).					Jing, Mengguo/KBA-3364-2024; ye, ting/HGC-5924-2022	Kirkorian, Heather/0000-0002-7990-7777; Mares, Marie-Louise/0000-0002-0811-3056; Ye, Ting/0000-0001-6009-641X													0009-3920	1467-8624				SEP	2023	94	5					1398	1418		10.1111/cdev.13927	http://dx.doi.org/10.1111/cdev.13927		APR 2023						37042116					WOS:000969174300001
J	Cychosz, M; Mahr, T; Munson, B; Newman, R; Edwards, JR				Cychosz, Margaret; Mahr, Tristan; Munson, Benjamin; Newman, Rochelle; Edwards, Jan R.			Preschoolers rely on rich speech representations to process variable speech	CHILD DEVELOPMENT												To learn language, children must map variable input to categories such as phones and words. How do children process variation and distinguish between variable pronunciations ("shoup" for soup) versus new words? The unique sensory experience of children with cochlear implants, who learn speech through their device's degraded signal, lends new insight into this question. In a mispronunciation sensitivity eyetracking task, children with implants (N = 33), and typical hearing (N = 24; 36-66 months; 36F, 19M; all non-Hispanic white), with larger vocabularies processed known words faster. But children with implants were less sensitive to mispronunciations than typical hearing controls. Thus, children of all hearing experiences use lexical knowledge to process familiar words but require detailed speech representations to process variable speech in real time.						Cychosz, Meg/0000-0001-7523-0503													0009-3920	1467-8624				JUL	2023	94	4					E197	E214		10.1111/cdev.13922	http://dx.doi.org/10.1111/cdev.13922		APR 2023						37036081					WOS:000966552500001
J	Johnson, AD; Partika, A; Martin, A; Horm, D; Phillips, DA				Johnson, Anna D.; Partika, Anne; Martin, Anne; Horm, Diane A.; Phillips, Deborah A.		Tulsa Seed Study Team	A deeper dive, a wider pool: Preschool benefits sustain to first grade on a broader set of outcomes	CHILD DEVELOPMENT												The current study provides new evidence on the sustained benefits of preschool attendance on a broader range of skills-both academic and executive functioning (EF)-than many prior studies have examined. Using propensity score methods, we predicted children's (N = 920, M age at 1st = 6.5 years) literacy, language, math, and EF skills in kindergarten and again at first-grade (2020-2021) based on whether they had attended public preschool (school-based pre-k; Head Start) versus no preschool. In our race-ethnically diverse sample of children (48% Hispanic/Latinx; 21% Black; 14% White; 9% Native American; 9% multiracial) from low-income families, preschool attenders showed advantages on English literacy, English language, and math in kindergarten, which mostly persisted into first-grade. Preschool did not boost EF in kindergarten or first-grade.						Partika, Anne/0000-0003-1934-3049; Johnson, Anna/0000-0002-9832-6724; Martin, Anne/0000-0001-9392-4234; Horm, Diane M./0000-0002-1836-5329													0009-3920	1467-8624				SEP	2023	94	5					1298	1318		10.1111/cdev.13928	http://dx.doi.org/10.1111/cdev.13928		APR 2023						37032515					WOS:000967343100001
J	Anaya, B; Neiderhiser, JM; Pérez-Edgar, K; Leve, LD; Ganiban, JM; Reiss, D; Natsuaki, MN; Shaw, DS				Anaya, Berenice; Neiderhiser, Jenae M.; Perez-Edgar, Koraly; Leve, Leslie D.; Ganiban, Jody M.; Reiss, David; Natsuaki, Misaki N.; Shaw, Daniel S.			Developmental trajectories of behavioral inhibition from infancy to age seven: The role of genetic and environmental risk for psychopathology	CHILD DEVELOPMENT												The present study leveraged data from a longitudinal adoption study of 361 families recruited between 2003 and 2010 in the United States. We investigated how psychopathology symptoms in birth parents (BP; M-age = 24.1 years; 50.5-62.9% completed high school) and adoptive parents (AP; M-age = 37.8 years; 80.9% completed college; 94% mother-father couples) influenced children's behavioral inhibition (BI) trajectories. We used latent growth models of observed BI at 18 and 27 months, and 4.5 and 7 years in a sample of adopted children (Female = 42%, White = 57%, Black = 11%, Multi-racial = 21%, Latinx = 9%). BI generally decreased over time, yet there was substantial variability in these trajectories. Neither BP nor AP psychopathology symptoms independently predicted systematic differences in BI trajectories. Instead, we found that AP internalizing symptoms moderated the effects of BP psychopathology on trajectories of BI, indicating a gene by environment interaction.					; Perez-Edgar, Koraly/H-7365-2019	Leve, Leslie/0000-0003-3061-4524; Perez-Edgar, Koraly/0000-0003-4051-9563													0009-3920	1467-8624				JUL	2023	94	4					E231	E245		10.1111/cdev.13924	http://dx.doi.org/10.1111/cdev.13924		APR 2023						37017208					WOS:000964447700001
J	Karasik, LB; Adolph, KE; Fernandes, SN; Robinson, SR; Tamis-LeMonda, CS				Karasik, Lana B.; Adolph, Karen E.; Fernandes, Sara N.; Robinson, Scott R.; Tamis-LeMonda, Catherine S.			Gahvora cradling in Tajikistan: Cultural practices and associations with motor development	CHILD DEVELOPMENT												In Tajikistan, infants are bound supine in a "gahvora" cradle that severely restricts movement. Does cradling affect motor development and body growth? In three studies (2013-2018), we investigated associations between time in the gahvora (within days and across age) and motor skills and flattened head dimensions in 8-24-month-old Tajik infants (N = 269, 133 girls, 136 boys)) and 4.3-5.1-year-old children (N = 91, 53 girls, 38 boys). Infants had later motor onset ages relative to World Health Organization standards and pronounced brachycephaly; cradling predicted walk onset age and the proficiency of sitting, crawling, and walking. By 4-5 years, children's motor skills were comparable with US norms. Cultural differences in early experiences offer a unique lens onto developmental processes and equifinality in development.					Robinson, Scott/J-6024-2012	Karasik, Lana/0000-0003-0764-4557; Adolph, Karen/0000-0003-2819-134X; Tamis-LeMonda, Catherine/0000-0002-9071-4028													0009-3920	1467-8624				JUL	2023	94	4					1049	1067		10.1111/cdev.13919	http://dx.doi.org/10.1111/cdev.13919		APR 2023						37016553					WOS:000964391900001
J	O'Rear, CD; Seip, I; Azar, J; Baroody, AJ; McNeil, NM				O'Rear, Connor D.; Seip, Isabella; Azar, Joanna; Baroody, Arthur J.; McNeil, Nicole M.			Features in children's counting books that lead dyads to both count and label sets during shared book reading	CHILD DEVELOPMENT												This study examined how book features influence talk during shared book reading. We used data from a study in which parent-child dyads (n = 157; child's M-age = 43.99 months; 88 girls, 69 boys; 91.72% of parents self-reported as white) were randomly assigned to read two number books. The focus was comparison talk (i.e., talk in which dyads count a set and also label its total), as this type of talk has been shown to promote children's understanding of cardinality. Replicating previous findings, dyads produced relatively low levels of comparison talk. However, book features influenced the talk. Books containing a greater number of numerical representations (e.g., number word, numeral, and non-symbolic set) and a greater word count elicited more comparison talk.					Baroody, Arthur/AAV-1551-2020	O'Rear, Connor/0000-0003-3099-6120; Baroody, Arthur/0000-0003-4296-8434													0009-3920	1467-8624				JUL	2023	94	4					985	1001		10.1111/cdev.13915	http://dx.doi.org/10.1111/cdev.13915		MAR 2023						36970843					WOS:000956539400001
J	Ju, N; Williams, N; Sedivy, J; Chambers, CG; Graham, SA				Ju, Narae; Williams, Natalie; Sedivy, Julie; Chambers, Craig G.; Graham, Susan A.			Preschoolers modulate contrastive inferences during online language comprehension	CHILD DEVELOPMENT												This study examined 4-and 5-year -olds' incremental interpretation of size adjectives, focusing on whether contrastive inferences are modulated by speaker behavior. Children (N = 120, 59 females, mostly White, tested between July, 2018 and August, 2019) encountered either a conventional or unconventional speaker who labeled objects in a correspondingly typical or atypical way. Critical utterances contained size adjectives (e.g., "Look at the big duck"). With conventional speakers, gaze measures indicated that children rapidly used the adjective to differentiate members of a contrasting pair, indicating that even 4-year -olds derive contrastive inferences. With unconventional speakers, contrastive inferences were delayed in processing. The findings demonstrate that preschoolers adjust their use of pragmatic cues when presented with evidence disconfirming their default assumptions about a speaker.						Chambers, Craig/0000-0002-4191-5317; Ju, Narae/0000-0003-1992-4425; Graham, Susan/0000-0001-7667-1650													0009-3920	1467-8624				SEP	2023	94	5					1319	1329		10.1111/cdev.13925	http://dx.doi.org/10.1111/cdev.13925		MAR 2023						36967654					WOS:000958744100001
J	Poteat, VP; Calzo, JP; Sherwood, SH; Marx, RA; O'Brien, MD; Dangora, A; Salgin, L; Lipkin, A				Poteat, V. Paul; Calzo, Jerel P.; Sherwood, S. Henry; Marx, Robert A.; O'Brien, Michael D.; Dangora, Anya; Salgin, Linda; Lipkin, Arthur			Gender-Sexuality Alliance meeting experiences predict weekly variation in hope among LGBTQ plus youth	CHILD DEVELOPMENT												Hope is considered a marker of resilience among youth facing oppression, including LGBTQ+ youth. This 8-week weekly diary study among 94 LGBTQ+ youth (ages 14-19; M-age = 15.91, 46% youth of color, 44% transgender or nonbinary) in 2021 considered whether a youth's meeting-to-meeting experiences in Gender-Sexuality Alliances (GSAs; LGBTQ+ affirming school clubs) predicted subsequent hope from week to week. Youth reported greater hope on days following meetings where they felt more group support, greater advisor responsiveness, and had taken on more leadership responsibilities. Group support and advisor responsiveness were stronger predictors of a youth's hope on days closer to GSA meetings; leadership's effect was stronger when more days had elapsed. Findings suggest how GSAs may cultivate hope among LGBTQ+ youth.					Salgin, Linda/KPA-0802-2024	Sherwood, S. Henry/0000-0003-3429-5444; Poteat, V. Paul/0000-0002-0289-9289													0009-3920	1467-8624				JUL	2023	94	4					E215	E230		10.1111/cdev.13923	http://dx.doi.org/10.1111/cdev.13923		MAR 2023						36967656					WOS:000957325600001
J	Muñez, D; Bull, R; Lee, K; Ruiz, C				Munez, David; Bull, Rebecca; Lee, Kerry; Ruiz, Carola			Heterogeneity in children at risk of math learning difficulties	CHILD DEVELOPMENT												This study recruited 428 Singaporean children at risk of math learning difficulties (MLD; M-age = 83.9 months, SDage = 4.35 months; 41% female). Using a factor mixture model that considered both quantitative and qualitative differences in math ability, two qualitatively different groups were identified: one with generalized difficulties across different math skills and the other with more focal difficulties in arithmetic fluency. Reading, working memory capacity, and numeracy (number line estimation skills and numerical discrimination) uniquely explained group membership. Children within each group differed in the extent of difficulties they exhibited, with numeracy variables differentially contributing to math ability in each group. Findings speak against a dimensional view of MLD and underscore the conceptual limitations of using basic numeracy performance to profile learning difficulties.					Lee, Kerry/A-9427-2011; Bull, Rebecca/AAC-4344-2020; Munez, David/J-2402-2017	Ruiz, Carola/0000-0002-3443-9914; Lee, Kerry/0000-0002-8296-8028; Bull, Rebecca/0000-0003-3273-7202; Munez, David/0000-0002-7002-8506													0009-3920	1467-8624				JUL	2023	94	4					1033	1048		10.1111/cdev.13918	http://dx.doi.org/10.1111/cdev.13918		MAR 2023						36919958					WOS:000952907800001
J	Hubbard, JA; Moore, CC; Zajac, L; Bookhout, MK; Dozier, M				Hubbard, Julie A.; Moore, Christina C.; Zajac, Lindsay; Bookhout, Megan K.; Dozier, Mary			Emotion transmission in peer dyads in middle childhood	CHILD DEVELOPMENT												This study investigated emotion transmission among peers during middle childhood. Participants included 202 children (111 males; race: 58% African American, 20% European American, 16% Mixed race, 1% Asian American, and 5% Other; ethnicity: 23% Latino(a) and 77% Not Latino(a); M-income = $42,183, SDincome = $43,889; M-age = 9.49; English-speaking; from urban and suburban areas of a mid-Atlantic state in the United States). Groups of four same-sex children interacted in round-robin dyads in 5-min tasks during 2015-2017. Emotions (happy, sad, angry, anxious, and neutral) were coded and represented as percentages of 30-s intervals. Analyses assessed whether children's emotion expression in one interval predicted change in partners' emotion expression in the next interval. Findings suggested: (a) escalation of positive and negative emotion [children's positive (negative) emotion predicts an increase in partners' positive (negative) emotion], and (b) de-escalation of positive and negative emotion (children's neutral emotion predicts a decrease in partners' positive or negative emotion). Importantly, de-escalation involved children's display of neutral emotion and not oppositely valenced emotion.						Hubbard, Julie/0000-0002-7385-5144; Bookhout, Megan/0000-0002-5016-6362													0009-3920	1467-8624				JUL	2023	94	4					1017	1032		10.1111/cdev.13917	http://dx.doi.org/10.1111/cdev.13917		MAR 2023						36892485					WOS:000946046000001
J	Kandemirci, B; Theakston, A; Thomsen, DB; Brandt, S				Kandemirci, Birsu; Theakston, Anna; Boeg Thomsen, Ditte; Brandt, Silke			Does evidentiality support source monitoring and false belief understanding? A cross-linguistic study with Turkish- and English-speaking children	CHILD DEVELOPMENT												This study investigates the impact of evidentiality on source monitoring and the impact of source monitoring on false belief understanding (FBU), while controlling for short-term memory, age, gender, and receptive vocabulary. One hundred (50 girls) monolingual 3- and 4-year-olds from Turkey and the UK participated in the study in 2019. In Turkish, children's use of direct evidentiality predicted their source monitoring skills, which, in turn, predicted their FBU. In English, FBU was not related to source monitoring. Combined results from both languages revealed that Turkish-speaking children had better FBU than English-speaking children, and only for Turkish-speaking children, better source monitoring skills predicted better FBU. This suggests an indirect impact of evidentiality on FBU by means of source monitoring in Turkish.						Kandemirci, Birsu/0000-0002-9422-0279; Boeg Thomsen, Ditte/0000-0001-7387-0443													0009-3920	1467-8624				JUL	2023	94	4					889	904		10.1111/cdev.13905	http://dx.doi.org/10.1111/cdev.13905		MAR 2023						36880255					WOS:000944084500001
J	Nencheva, ML; Tamir, DI; Lew-Williams, C				Nencheva, Mira L.; Tamir, Diana I.; Lew-Williams, Casey			Caregiver speech predicts the emergence of children's emotion vocabulary	CHILD DEVELOPMENT												Learning about emotions is an important part of children's social and communicative development. How does children's emotion-related vocabulary emerge over development? How may emotion-related information in caregiver input support learning of emotion labels and other emotion-related words? This investigation examined language production and input among English-speaking toddlers (16-30 months) using two datasets: Wordbank (N = 5520; 36% female, 38% male, and 26% unknown gender; 1% Asian, 4% Black, 2% Hispanic, 40% White, 2% others, and 50% unknown ethnicity; collected in North America; dates of data collection unknown) and Child Language Data Exchange System (N = 587; 46% female, 44% male, 9% unknown gender, all unknown ethnicity; collected in North America and the UK; data collection dates, were available between 1962 and 2009). First, we show that toddlers develop the vocabulary to express increasingly wide ranges of emotional information during the first 2 years of life. Computational measures of word valence showed that emotion labels are embedded in a rich network of words with related valence. Second, we show that caregivers leverage these semantic connections in ways that may scaffold children's learning of emotion and mental state labels. This research suggests that young children use the dynamics of language input to construct emotion word meanings, and provides new techniques for defining the quality of infant-directed speech.						Nencheva, Mira/0000-0003-4854-4608													0009-3920	1467-8624				MAY	2023	94	3					585	602		10.1111/cdev.13897	http://dx.doi.org/10.1111/cdev.13897		FEB 2023						36852506					WOS:000940307900001
J	McCurdy, AL; Russell, ST				McCurdy, Amy L.; Russell, Stephen T.			Perceived parental social support and psychological control predict depressive symptoms for lesbian, gay, bisexual, transgender, queer, or questioning youth in the United States	CHILD DEVELOPMENT												Salient practices in the parenting literature-support and control-have seldom been applied to understanding lesbian, gay, bisexual, transgender, queer, or questioning (LGBTQ) youth mental health. We examine associations among perceived parental social support, psychological control, and depressive symptoms for LGBTQ youth in the United States (n = 536; M-age = 18.98; 48.1% women; 25.2% Black or African American; 37.1% Hispanic or Latino/a/x). Data were collected in 2011-2012. Results indicated joint effects of social support and psychological control predicting youth depressive symptoms. Multiple group analysis yielded a significant interaction of parenting practices for youth whose parent(s) did not know their LGBTQ identity. Findings support further consideration of parental support and control in relation to LGBTQ youth well-being.					Russell, Stephen/JTT-7077-2023	McCurdy, Amy/0000-0003-4714-8451; Russell, Stephen/0000-0002-6238-0606													0009-3920	1467-8624				MAY	2023	94	3					691	705		10.1111/cdev.13894	http://dx.doi.org/10.1111/cdev.13894		FEB 2023						36852522					WOS:000940265800001
J	Huang, RK; Siraj, I				Huang, Runke; Siraj, Iram			Profiles of Chinese preschoolers' academic and social-emotional development in relation to classroom quality: A multilevel latent profile approach	CHILD DEVELOPMENT												Linking classroom quality to separate domains of child development might neglect the transactional interactions across developmental domains. This research utilized latent profiles across academic and social-emotional development to explore which aspects of classroom quality can predict children's profiles at the classroom level. Data were drawn from 96 preschool classrooms and 547 children (3-5 years old) in China in 2020. Multilevel latent profile analysis identified three profiles (entitled low-, average- and high-level development at the individual level), and two classes (entitled average and below-, average and above) at the classroom level. Multinominal logistic regression analyses revealed that instructional quality in math, science, and diversity, and the interactional quality in supporting children's learning and critical thinking, predicted children's profiles.						Huang, Runke/0000-0001-9126-8405													0009-3920	1467-8624				JUL	2023	94	4					1002	1016		10.1111/cdev.13916	http://dx.doi.org/10.1111/cdev.13916		FEB 2023						36851900					WOS:000940248100001
J	Spechler, PA; Gutierrez, RM; Tapert, SF; Thompson, WK; Paulus, MP				Spechler, Philip A. A.; Gutierrez, Roman M. M.; Tapert, Susan F. F.; Thompson, Wesley K. K.; Paulus, Martin P. P.			The beneficial effect of sleep on behavioral health problems in youth is disrupted by prenatal cannabis exposure: A causal random forest analysis of Adolescent Brain Cognitive Development data	CHILD DEVELOPMENT												Studies suggest prenatal cannabis exposure is associated with mood/behavioral problems in children. However, it is unclear if targeting modifiable domains like sleep behaviors would improve outcomes in exposed youth. Using a causal inference framework, the effect of changing sleep-hours on changing internalizing/externalizing problems in children was examined using the Adolescent Brain Cognitive Development (TM) study baseline (ages 9-10; collected during 2016-2018) and year-1 follow-up data (N = 9825; 4663 female; 5196 white). Average treatment effects (ATE) indicated that more sleep predicted less internalizing (ATE = -.34, SE = .08, p < .001) and externalizing (ATE = -.29, SE = .07, p < .001) problems over time. However, prenatal cannabis exposure moderated the ATE on internalizing (conditional-ATE = .91, SE = .39, p = .019), whereby participants with exposure (n = 605) did not show any effect of changing sleep-hours on mood (B = .09, SE = .24).					Tapert, Susan/AAE-8208-2020	Tapert, Susan/0000-0001-7259-6112; Spechler, Philip/0000-0003-3833-7672													0009-3920	1467-8624				JUL	2023	94	4					826	835		10.1111/cdev.13899	http://dx.doi.org/10.1111/cdev.13899		FEB 2023						36840387					WOS:000940314300001
